sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
MR-FLGG-P,"Master Range friction 180° glass-to-glass latch in polished chrome, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Master,Glass to Glass,86.6,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FLGG-P.JPG,
MR-FLGG-S,"Master Range friction 180° glass-to-glass latch in satin, for in-line glass pool gates that latch onto an adjacent fixed glass panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Glass to Glass,,,,TRUE,Latch,Master,Glass to Glass,86.6,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-FLGG-S.JPG,
MR-RPLSS-S,"Master Range round 316 stainless-steel 180° glass-to-glass latch in satin, for in-line glass pool gates; recommended for coastal installs.",Hinges & Latches,Latches,Glass to Glass,,,,FALSE,Latch,Master,,147.8,pool-fencing-glass-spigots-hinges-and-latches-to,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-RPLSS-S.JPG,
LATWALL-B,"Atlantic wall/post latch in black, for glass pool gates that latch directly onto a wall or post rather than an adjacent panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Atlantic,Post/Wall,124,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LATWALL-B.JPG,
LATWALL-P,"Atlantic wall/post latch in polished chrome, for glass pool gates that latch directly onto a wall or post rather than an adjacent panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Atlantic,Post/Wall,122,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LATWALL-P.JPG,
LATWALL-S,"Atlantic wall/post latch in satin, for glass pool gates that latch directly onto a wall or post rather than an adjacent panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Atlantic,Post/Wall,122,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LATWALL-S.JPG,
LATWALL-W,"Atlantic wall/post latch in white, for glass pool gates that latch directly onto a wall or post rather than an adjacent panel; suits 10mm/12mm toughened glass.",Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Atlantic,Post/Wall,124,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/LATWALL-W.JPG,
MR-WGL-B,Master Range wall latch kit in black — complete kit (latch + striker + fixings) for glass pool gates latching to a wall or post; suits 10mm/12mm toughened glass.,Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Master,Post/Wall,93.35,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-WGL-B.JPG,
MR-WGL-MW,Master Range wall latch kit in matte white — complete kit (latch + striker + fixings) for glass pool gates latching to a wall or post; suits 10mm/12mm toughened glass.,Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Master,Post/Wall,94.3,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-WGL-MW.JPG,
MR-WGL-P,Master Range wall latch kit in polished chrome — complete kit (latch + striker + fixings) for glass pool gates latching to a wall or post; suits 10mm/12mm toughened glass.,Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Master,Post/Wall,83.66,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-WGL-P.JPG,
MR-WGL-S,Master Range wall latch kit in satin — complete kit (latch + striker + fixings) for glass pool gates latching to a wall or post; suits 10mm/12mm toughened glass.,Hinges & Latches,Latches,Wall/Post,,,,TRUE,Latch,Master,Post/Wall,83.66,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-WGL-S.JPG,
MR-WGLSS-P,"Master Range 316 stainless-steel wall latch in polished chrome, for glass pool gates latching to a wall or post; recommended for coastal installs.",Hinges & Latches,Latches,Wall/Post,,,,FALSE,Latch,Master,,146.91,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-WGLSS-P.JPG,
MR-WGLSS-S,"Master Range 316 stainless-steel wall latch in satin, for glass pool gates latching to a wall or post; recommended for coastal installs.",Hinges & Latches,Latches,Wall/Post,,,,FALSE,Latch,Master,,146.91,pool-fencing-glass-spigots-hinges-and-latches-wall-post,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MR-WGLSS-S.JPG,
INS-HDC-B,Insuluxe high domical cover in Matt Black — 26mm high 2-part dome cover for the Insuluxe spigot.,Spigots,Insulated,Base Plate,,,,,,,,4.46,pool-fencing-glass-spigots-insulated-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-HDC-B.JPG,
INS-HDC-SG,Insuluxe high domical cover in Silver Grey — 26mm high 2-part dome cover for the Insuluxe spigot.,Spigots,Insulated,Base Plate,,,,,,,,4.91,pool-fencing-glass-spigots-insulated-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-HDC-SG.JPG,
INS-HDC-W,Insuluxe high domical cover in Matt White — 26mm high 2-part dome cover for the Insuluxe spigot.,Spigots,Insulated,Base Plate,,,,,,,,4.91,pool-fencing-glass-spigots-insulated-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-HDC-W.JPG,
INS-SBP-B,"Insuluxe base-plated spigot in Matt Black — surface-mount insulated pool-fence spigot, no earthing required.",Spigots,Insulated,Base Plate,,,,,,,,72.45,pool-fencing-glass-spigots-insulated-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-SBP-B.JPG,
INS-SBP-SG,"Insuluxe base-plated spigot in Silver Grey — surface-mount insulated pool-fence spigot, no earthing required.",Spigots,Insulated,Base Plate,,,,,,,,78.05,pool-fencing-glass-spigots-insulated-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-SBP-SG.JPG,
INS-SBP-W,"Insuluxe base-plated spigot in Matt White — surface-mount insulated pool-fence spigot, no earthing required.",Spigots,Insulated,Base Plate,,,,,,,,78.05,pool-fencing-glass-spigots-insulated-base-plate,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-SBP-W.JPG,
INS-DR-B,Insuluxe dress ring in Matt Black — conceals the spigot base of the Insuluxe insulated pool-fence spigot.,Spigots,Insulated,Core Drilled,,,,,,,,2.85,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-DR-B.JPG,
INS-DR-SG,Insuluxe dress ring in Silver Grey — conceals the spigot base of the Insuluxe insulated pool-fence spigot.,Spigots,Insulated,Core Drilled,,,,,,,,3.17,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-DR-SG.JPG,
INS-DR-W,Insuluxe dress ring in Matt White — conceals the spigot base of the Insuluxe insulated pool-fence spigot.,Spigots,Insulated,Core Drilled,,,,,,,,3.17,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-DR-W.JPG,
INS-S-B,"Insuluxe core-drill spigot in Matt Black — in-ground insulated pool-fence spigot, no earthing required.",Spigots,Insulated,Core Drilled,,,,,,,,72.45,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-S-B.JPG,
INS-S-SG,"Insuluxe core-drill spigot in Silver Grey — in-ground insulated pool-fence spigot, no earthing required.",Spigots,Insulated,Core Drilled,,,,,,,,78.05,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-S-SG.JPG,
INS-S-W,"Insuluxe core-drill spigot in Matt White — in-ground insulated pool-fence spigot, no earthing required.",Spigots,Insulated,Core Drilled,,,,,,,,78.05,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-S-W.JPG,
INS-XT,Insuluxe 93mm extension piece in SS2205 stainless — raises the Insuluxe spigot height by 93mm.,Spigots,Insulated,Core Drilled,,,,,,,,49.75,pool-fencing-glass-spigots-insulated-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/INS-XT.JPG,
12NRP-1400HT,"Raked retaining-wall panel, 12mm toughened glass, 1400H tapering to 1200H, 400mm flat top section then raked, covers a 200mm step-up.",Glass Panels,Raked,,,,,TRUE,Raked Panel,,,192.35,pool-fencing-glass-spigots-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NRP-1400HT.png,
12NRP-1500HT,"Raked retaining-wall panel, 12mm toughened glass, 1500H tapering to 1200H, 400mm flat top section then raked, covers a 300mm step-up.",Glass Panels,Raked,,,,,TRUE,Raked Panel,,,206.75,pool-fencing-glass-spigots-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NRP-1500HT.png,
12NRP-1600HT,"Raked retaining-wall panel, 12mm toughened glass, 1600H tapering to 1200H, 400mm flat top section then raked, covers a 400mm step-up.",Glass Panels,Raked,,,,,TRUE,Raked Panel,,,194,pool-fencing-glass-spigots-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NRP-1600HT.png,
12NRP-1700HT,"Raked retaining-wall panel, 12mm toughened glass, 1700H tapering to 1200H, 400mm flat top section then raked, covers a 500mm step-up.",Glass Panels,Raked,,,,,TRUE,Raked Panel,,,206.9,pool-fencing-glass-spigots-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NRP-1700HT.png,
12NRP-1800HT,"Raked retaining-wall panel, 12mm toughened glass, 1800H tapering to 1200H, 400mm flat top section then raked, covers a 600mm step-up.",Glass Panels,Raked,,,,,TRUE,Raked Panel,,,247.35,pool-fencing-glass-spigots-panels-raked,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12NRP-1800HT.png,
12N-0200,"Standard 12mm toughened glass frameless pool fence panel, 200mm wide x 1200H, used as a narrow infill or end-of-run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,18.3,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0200.png,
12N-0250,"Standard 12mm toughened glass frameless pool fence panel, 250mm wide x 1200H, used as a narrow infill or end-of-run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,21.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0250.png,
12N-0300,"Standard 12mm toughened glass frameless pool fence panel, 300mm wide x 1200H, used as a narrow infill or end-of-run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,26.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0300.png,
12N-0350,"Standard 12mm toughened glass frameless pool fence panel, 350mm wide x 1200H, used as a narrow infill or end-of-run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,30.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0350.png,
12N-0400,"Standard 12mm toughened glass frameless pool fence panel, 400mm wide x 1200H, used as a narrow infill or end-of-run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,35.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0400.png,
12N-0450,"Standard 12mm toughened glass frameless pool fence panel, 450mm wide x 1200H, used as a narrow infill or end-of-run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,39.55,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0450.png,
12N-0500,"Standard 12mm toughened glass frameless pool fence panel, 500mm wide x 1200H, used as a short-span panel or end-of-run.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,43.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0500.png,
12N-0550,"Standard 12mm toughened glass frameless pool fence panel, 550mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,48.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0550.png,
12N-0600,"Standard 12mm toughened glass frameless pool fence panel, 600mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,52.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0600.png,
12N-0650,"Standard 12mm toughened glass frameless pool fence panel, 650mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,57.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0650.png,
12N-0700,"Standard 12mm toughened glass frameless pool fence panel, 700mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,61.55,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0700.png,
12N-0750,"Standard 12mm toughened glass frameless pool fence panel, 750mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,65.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0750.png,
12N-0800,"Standard 12mm toughened glass frameless pool fence panel, 800mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,70.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0800.png,
12N-0850,"Standard 12mm toughened glass frameless pool fence panel, 850mm wide x 1200H, common short-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,74.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0850.png,
12N-0900,"Standard 12mm toughened glass frameless pool fence panel, 900mm wide x 1200H, common mid-size panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,79.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0900.png,
12N-0950,"Standard 12mm toughened glass frameless pool fence panel, 950mm wide x 1200H, common mid-size panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,78.4,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-0950.png,
12N-1000,"Standard 12mm toughened glass frameless pool fence panel, 1000mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,87.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1000.png,
12N-1050,"Standard 12mm toughened glass frameless pool fence panel, 1050mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,92.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1050.png,
12N-1100,"Standard 12mm toughened glass frameless pool fence panel, 1100mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,96.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1100.png,
12N-1150,"Standard 12mm toughened glass frameless pool fence panel, 1150mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,101.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1150.png,
12N-1200,"Standard 12mm toughened glass frameless pool fence panel, 1200mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,105.55,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1200.png,
12N-1250,"Standard 12mm toughened glass frameless pool fence panel, 1250mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,109.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1250.png,
12N-1300,"Standard 12mm toughened glass frameless pool fence panel, 1300mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,114.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1300.png,
12N-1350,"Standard 12mm toughened glass frameless pool fence panel, 1350mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,118.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1350.png,
12N-1400,"Standard 12mm toughened glass frameless pool fence panel, 1400mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,123.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1400.png,
12N-1450,"Standard 12mm toughened glass frameless pool fence panel, 1450mm wide x 1200H, standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,127.55,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1450.png,
12N-1500,"Standard 12mm toughened glass frameless pool fence panel, 1500mm wide x 1200H, the most common standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,131.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1500.png,
12N-1550,"Standard 12mm toughened glass frameless pool fence panel, 1550mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,136.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1550.png,
12N-1600,"Standard 12mm toughened glass frameless pool fence panel, 1600mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,140.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1600.png,
12N-1650,"Standard 12mm toughened glass frameless pool fence panel, 1650mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,145.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1650.png,
12N-1700,"Standard 12mm toughened glass frameless pool fence panel, 1700mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,149.55,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1700.png,
12N-1750,"Standard 12mm toughened glass frameless pool fence panel, 1750mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,153.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1750.png,
12N-1800,"Standard 12mm toughened glass frameless pool fence panel, 1800mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,158.35,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1800.png,
12N-1850,"Standard 12mm toughened glass frameless pool fence panel, 1850mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,162.75,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1850.png,
12N-1900,"Standard 12mm toughened glass frameless pool fence panel, 1900mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,167.15,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1900.png,
12N-1950,"Standard 12mm toughened glass frameless pool fence panel, 1950mm wide x 1200H, long-span panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,171.55,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-1950.png,
12N-2000,"Standard 12mm toughened glass frameless pool fence panel, 2000mm wide x 1200H, the widest standard run panel.",Glass Panels,Standard,,,,,TRUE,Standard Panel,,,175.95,pool-fencing-glass-spigots-panels-standard,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/12N-2000.png,
MOD50-1300-BP-P,"MOD50 series 50mm round stainless steel post, 1300mm long with welded base plate in polished finish — pool fence / balustrade post for surface-fixing to a slab.",Stainless Steel Posts,Post Round,Base Plated,,,,FALSE,,,,118.75,pool-fencing-glass-spigots-stainless-steel-posts-post-round-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MOD50-1300-BP-P.JPG,
MOD50-1400-P,"MOD50 series 50mm round stainless steel post, 1400mm long in polished finish — pool fence / balustrade post for core-drill installs (no base plate).",Stainless Steel Posts,Post Round,Core Drilled,,,,FALSE,,,,68.6,pool-fencing-glass-spigots-stainless-steel-posts-post-round-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MOD50-1400-P.JPG,
SQ50-1300-HDBP-B,SQ50 - 1300mm - HD POST with BP - BLACK,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,239.55,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1300-hdbp-b.JPG,
SQ50-1300-HDBP-MW,SQ50 - 1300mm - HD POST with BP - WHITE,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,290.7,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1300-hdbp-mw.JPG,
SQ50-1300-HDBP-P,SQ50 - 1300mm - HD POST with BP - POLISH,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,168.95,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1300-HDBP-P.JPG,
SQ50-1300-HDBP-S,SQ50 - 1300mm - HD POST with BP - SATIN,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,180.15,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1300-HDBP-S.JPG,
SQ50-DC-B,SQ50 - Domical Cover - MATT BLACK,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,15.7,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dc-b.JPG,
SQ50-DC-P,SQ50 - Domical Cover - POLISH,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,12.6,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-DC-P.JPG,
SQ50-DC-S,SQ50 - Domical Cover - SATIN,Stainless Steel Posts,Post Square,Base Plated,,,,FALSE,,,,12.6,pool-fencing-glass-spigots-stainless-steel-posts-post-square-base-plated,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-DC-S.JPG,
SQ50-HDTC-B,SQ50 - Heavy Duty Top Cap - BLACK,Stainless Steel Posts,Post Square,Post Caps,,,,FALSE,,,,16.56,pool-fencing-glass-spigots-stainless-steel-posts-post-square-caps,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-hdtc-b.JPG,
SQ50-HDTC-P,SQ50 - Heavy Duty Top Cap - POLISH,Stainless Steel Posts,Post Square,Post Caps,,,,FALSE,,,,12.95,pool-fencing-glass-spigots-stainless-steel-posts-post-square-caps,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-hdtc-p.JPG,
SQ50-1400-HD-B,SQ 50x50 - 1400mm - HD POST - BLACK,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,158.9,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1400-hd-b.JPG,
SQ50-1400-HD-MW,SQ 50x50 - 1400mm - HD POST - WHITE,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,176.95,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-1400-hd-mw.JPG,
SQ50-1400-HD-P,SQUARE 50x50 - 1400mm - HD POST - POLISH,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,148.01,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1400-HD-P.JPG,
SQ50-1400-HD-S,SQUARE 50x50 - 1400mm - HD POST - SATIN,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,143.85,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-1400-HD-S.JPG,
SQ50-5800S-5050-P,SQUARE 5800mm - HD 50.8x50.8mm - POLISH,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,361.55,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-5800S-5050-P.JPG,
SQ50-5800S-5050-S,SQUARE 5800mm - HD 50.8x50.8mm - SATIN,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,361.55,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/SQ50-5800S-5050-S.JPG,
SQ50-DR-B,SQ 50x50 - DRESS RING - 110x100mm BLACK,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,11.4,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dr-b.JPG,
SQ50-DR-MW,SQ 50x50 - DRESS RING - 110x100mm-WHITE,Stainless Steel Posts,Post Square,Core Drilled,,,,FALSE,,,,12.6,pool-fencing-glass-spigots-stainless-steel-posts-post-square-core-drilled,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/sq50-dr-mw.JPG,
